product_id,sku,activity,brochure,category_gear,climate,color,color_jewelry,country_of_manufacture,customer_group,description,diamond_quality,eco_collection,erin_recommends,features_bags,features_html,flag_color,flag_text,gender,gift_message_available,image,image_label,is_new_product,is_recommended,long_specifications,material,meta_description,meta_keyword,meta_title,metal_purity,msrp_display_actual_price_type,name,new,options_container,page_layout,pattern,performance_fabric,price_type,price_view,product_brand,product_faqs,product_support,quantity_and_stock_status,sale,shipment_type,short_description,short_specifications,size,size_jewelry,sku_type,small_image,small_image_label,specifications,status,strap_bags,style_bags,style_general,swatch_image,tax_class_id,thumbnail,thumbnail_label,top_product,url_key,visibility,weight_type
31,24-WG083-pink,"8,11",,87,,58.0,,,,"<p>The Sprite Stasis Ball gives you the toned abs, sides, and back you want by amping up your core workout. With bright colors and a burst-resistant design, it's a must-have for every hard-core exercise addict. Use for abdominal conditioning, balance training, yoga, or even physical therapy.</p>
<ul>
<li>75 cm plastic shell.</li>
<li>Durable, burst-resistant design.</li>
<li>Hand pump included.</li>
</ul>",,,,,,,,"80,81,82,83,84",,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/l/u/luma-stability-ball-pink.jpg,,,,,44,,,,,0.0,Sprite Stasis Ball 75 cm,,container2,,,,,,,,,,,,,,93.0,,,/l/u/luma-stability-ball-pink.jpg,,,1,,,,,2.0,/l/u/luma-stability-ball-pink.jpg,,,sprite-stasis-ball-75-cm-pink,1,
32,24-WG083-blue,"8,11",,87,,50.0,,,,"<p>The Sprite Stasis Ball gives you the toned abs, sides, and back you want by amping up your core workout. With bright colors and a burst-resistant design, it's a must-have for every hard-core exercise addict. Use for abdominal conditioning, balance training, yoga, or even physical therapy.</p>
<ul>
<li>75 cm plastic shell.</li>
<li>Durable, burst-resistant design.</li>
<li>Hand pump included.</li>
</ul>",,,,,,,,"80,81,82,83,84",,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/l/u/luma-stability-ball.jpg,,,,,44,,,,,0.0,Sprite Stasis Ball 75 cm,,container2,,,,,,,,,,,,,,93.0,,,/l/u/luma-stability-ball.jpg,,,1,,,,,2.0,/l/u/luma-stability-ball.jpg,,,sprite-stasis-ball-75-cm-blue,1,
33,24-WG085,8,,87,,,,,,"<p>The Sprite Yoga Strap is your untiring partner in demanding stretches, holds and alignment routines. The strap's 100% organic cotton fabric is woven tightly to form a soft, textured yet non-slip surface. The plastic clasp buckle is easily adjustable, lightweight and urable under strain.</p><ul><li>100% soft and durable cotton.<li>Plastic cinch buckle is easy to use.<li>Three natural colors made from phthalate and heavy metal free dyes.</ul>",,,,,,,,"80,81,84",,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/l/u/luma-yoga-strap.jpg,,,,,"32,44",meta description,"meta1, meta2, meta3",Meta Title,,0.0,Sprite Yoga Strap 6 foot,,container2,,,,,,,,,1.0,,,,,94.0,,,/l/u/luma-yoga-strap.jpg,,,1,,,,,2.0,/l/u/luma-yoga-strap.jpg,,,sprite-yoga-strap-6-foot,4,
34,24-WG086,8,,87,,,,,,"<p>The Sprite Yoga Strap is your untiring partner in demanding stretches, holds and alignment routines. The strap's 100% organic cotton fabric is woven tightly to form a soft, textured yet non-slip surface. The plastic clasp buckle is easily adjustable, lightweight and durable under strain.</p><ul><li>8' long x 1.0"" wide.<li>100% soft and durable cotton.<li>Plastic cinch buckle is easy to use.<li>Three natural colors made from phthalate and heavy metal free dyes.</ul>",,,,,,,,"80,81,84",,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/l/u/luma-yoga-strap.jpg,,,,,"32,44",meta description,"meta1, meta2, meta4",Meta Title,,0.0,Sprite Yoga Strap 8 foot,,container2,,,,,,,,,1.0,,,,,95.0,,,/l/u/luma-yoga-strap.jpg,,,1,,,,,2.0,/l/u/luma-yoga-strap.jpg,,,sprite-yoga-strap-8-foot,4,
35,24-WG087,8,,87,,,,,,"<p>The Sprite Yoga Strap is your untiring partner in demanding stretches, holds and alignment routines. The strap's 100% organic cotton fabric is woven tightly to form a soft, textured yet non-slip surface. The plastic clasp buckle is easily adjustable, lightweight and durable under strain.</p><ul><li>10' long x 1.0"" wide.<li>100% soft and durable cotton.<li>Plastic cinch buckle is easy to use.<li>Three natural colors made from phthalate and heavy metal free dyes.</ul>",,,,,,,,"80,81,84",,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/l/u/luma-yoga-strap.jpg,,,,,"32,44",meta description,"meta1, meta2, meta5",Meta Title,,0.0,Sprite Yoga Strap 10 foot,,container2,,,,,,,,,1.0,,,,,96.0,,,/l/u/luma-yoga-strap.jpg,,,1,,,,,2.0,/l/u/luma-yoga-strap.jpg,,,sprite-yoga-strap-10-foot,4,
36,24-MG04,"9,17,5,11",,"86,87,90",,49.0,,,,"<p>Stay light-years ahead of the competition with our Aim Analog Watch. The flexible, rubberized strap is contoured to conform to the shape of your wrist for a comfortable all-day fit. The face features three illuminated hands, a digital read-out of the current time, and stopwatch functions.</p>
<ul>
<li>Japanese quartz movement.</li>
<li>Strap fits 7"" to 8.0"".</li>
</ul>",,0.0,0.0,,,,,80,0.0,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/g/mg04-bk-0.jpg,Image,,,,"44,45",,,,,0.0,Aim Analog Watch,0.0,container2,,,0.0,,,,,,,0.0,,,,,,,/m/g/mg04-bk-0.jpg,Image,,1,,,,,2.0,/m/g/mg04-bk-0.jpg,Image,,aim-analog-watch,4,
37,24-MG01,"9,16",,"86,87,90",,,,,,"<p>It's easy to track and monitor your training progress with the Endurance Watch. You'll see standard info like time, date and day of the week, but it also functions for the serious high-mileage athete: lap counter, stopwatch, distance, heart rate, speed/pace, cadence and altitude.</p>
<ul>
<li>Digital display.</li>
<li>LED backlight.</li>
<li>Strap fits 7"" to 10"".</li>
<li>1-year limited warranty.</li>
<li>Comes with polished metal case.</li>
</ul>",,,,,,,,80,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/g/mg01-bk-0.jpg,,,,,"43,45,48",,,,,0.0,Endurance Watch,,container2,,,,,,,,,,,,,,,,,/m/g/mg01-bk-0.jpg,,,1,,,,,2.0,/m/g/mg01-bk-0.jpg,,,endurance-watch,4,
38,24-MG03,"9,16,17,5,11",,"86,87,90",,49.0,,,,"<p>Trek high and low in the attractive Summit Watch, which features a digital LED display with time and date, stopwatch, lap counter, and 3-second backlight. It can also calculate the number of steps taken and calories burned.</p>
<ul>
<li>Brushed metal case.</li>
<li>Water resistant (100 meters).</li>
<li>Buckle clasp.</li>
<li>Strap fits 7"" - 10"".</li>
<li>1-year limited warranty.</li>
</ul>",,0.0,0.0,,,,,"80,81,84",0.0,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/g/mg03-br-0.jpg,Image,,,,"43,44,48",,,,,0.0,Summit Watch,1.0,container2,,,0.0,,,,,,,0.0,,,,,,,/m/g/mg03-br-0.jpg,Image,,1,,,,,2.0,/m/g/mg03-br-0.jpg,Image,0.0,summit-watch,4,
39,24-MG05,9,,"86,88,90",,49.0,,,,"<p>Whether you're traveling or wish you were, you'll never let time zones perplex you again with the Cruise Dual Analog Watch. The thick, adjustable band promises a comfortable, personalized fit to this classy, modern time piece.</p>
<ul>
<li>Two dials.</li>
<li>Stainless steel case.</li>
<li>Adjustable leather band.</li>
</ul>",,0.0,0.0,,,,,80,0.0,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/g/mg05-br-0.jpg,Image,,,,"35,44",,,,,0.0,Cruise Dual Analog Watch,1.0,container2,,,0.0,,,,,,,0.0,,,,,,,/m/g/mg05-br-0.jpg,Image,,1,,,,,2.0,/m/g/mg05-br-0.jpg,Image,,cruise-dual-analog-watch,4,
40,24-MG02,"16,17,5,11",,"86,87,90",,49.0,,,,"<p>The Dash Digital Watch will challenge you to push harder and longer. Log workouts by date, average, and segment times, and recharge by setting hydration and nutrition alarms. This watch is styled with a sleek, square face and durable rubber strap for a long life.</p>
<ul>
<li>Digital display.</li>
<li>LED backlight.</li>
<li>Rubber strap with buckle clasp.</li>
<li>1-year limited warranty.</li>",,0.0,0.0,,,,,80,0.0,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/g/mg02-bk-0.jpg,Image,,,,45,,,,,0.0,Dash Digital Watch,1.0,container2,,,0.0,,,,,,,0.0,,,,,,,/m/g/mg02-bk-0.jpg,Image,,1,,,,,2.0,/m/g/mg02-bk-0.jpg,Image,,dash-digital-watch,4,
41,24-WG09,9,,"86,88,90",,,,,,"<p>Designed to stand up to your active lifestyle, this women's Luma Analog Watch features a tasteful brushed chrome finish and a stainless steel, water-resistant construction for lasting durability.</p>
<ul>
<li>Precision Miyota&reg; three-hand movement.</li>
</ul>",,,,,,,,81,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/g/wg09-gr-0.jpg,,,,,47,,,,,0.0,Luma Analog Watch,,container2,,,,,,,,,,1.0,,,,,,,/w/g/wg09-gr-0.jpg,,,1,,,,,2.0,/w/g/wg09-gr-0.jpg,,,luma-analog-watch,4,
42,24-WG01,"9,17",,"86,87,90",,49.0,,,,"<p>The Bolo Sport Watch is sleek, sporty and sized just right to fit your smaller wrist. Easy to read and set up, it features a large digital face and button-activated alarm and stopwatch. The soft-touch resin band promises no-pinch comfort, while the water-resistant design lets you take your workout to the lap pool.</p>
<ul>
<li>Displays time, day and date.</li>
<li>Two-tone design.</li>
<li>12/24 hour formats.</li>
<li>Nickel-free buckle on band.</li>
<li>Battery included.</li>
</ul>",,0.0,0.0,,,,,81,0.0,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/g/wg01-bk-0.jpg,Image,,,,48,,,,,0.0,Bolo Sport Watch,0.0,container2,,,0.0,,,,,,,1.0,,,,,,,/w/g/wg01-bk-0.jpg,Image,,1,,,,,2.0,/w/g/wg01-bk-0.jpg,Image,0.0,bolo-sport-watch,4,
43,24-WG03,"9,16,5,11",,"86,87,90",,,,,,"<p>Keep track of time on the treadmill or trail with our Clamber Watch. The flexible, rubberized strap is contoured to conform to your wrist for a comfortable fit all day. The face features an illuminated digital read-out of the current time and stopwatch functions.</p>
<ul>
<li>Japanese quartz movement.</li>
<li>Strap fits 5"" to 6.0"".</li>
</ul>",,,,,,,,81,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/g/wg03-gr-0.jpg,,,,,"44,45,48",,,,,0.0,Clamber Watch,,container2,,,,,,,,,,,,,,,,,/w/g/wg03-gr-0.jpg,,,1,,,,,2.0,/w/g/wg03-gr-0.jpg,,,clamber-watch,4,
44,24-WG02,"16,11",,"86,87,90",,49.0,,,,"<p>The Didi Sport Watch helps you keep your workout plan down to the second. The vertical, digital face looks sleek and futuristic. This watch is programmed with tons of helpful features such as a timer, an alarm clock, a pedometer, and more to help make your excercise more productive.</p>
<ul>
<li>Digital display.</li>
<li>LED backlight.</li>
<li>Rubber strap with buckle clasp.</li>
<li>1-year limited warranty.</li>
</ul>",,0.0,0.0,,,,,81,0.0,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/w/g/wg02-bk-0.jpg,Image,,,,"43,45,48",,,,,0.0,Didi Sport Watch,1.0,container2,,,0.0,,,,,,,0.0,,,,,,,/w/g/wg02-bk-0.jpg,Image,,1,,,,,2.0,/w/g/wg02-bk-0.jpg,Image,,didi-sport-watch,4,
45,24-WG080,"8,11",,87,,,,,,"<p>A well-rounded yoga workout takes more than a mat. The Sprite Yoga Companion Kit helps stock your studio with the basics you need for a full-range workout. The kit is composed of four best-selling Luma Sprite accessories in one easy bundle: statis ball, foam block, yoga strap, and foam roller. Choose sizes and colors and leave the rest to us. The kit includes:</p>
<ul>
<li> Sprite Statis Ball
<li> Sprite Foam Yoga Brick
<li> Sprite Yoga Strap
<li> Sprite Foam Roller
</ul>",,0.0,0.0,,,,,"80,81,84",0.0,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/l/u/luma-yoga-kit-2.jpg,Image,,,,,A well-rounded yoga workout takes more than a mat. The Sprite Yoga Companion Kit helps stock your studio with the basics you need for a full-range workout.,,Sprite Yoga Companion Kit,,0.0,Sprite Yoga Companion Kit,0.0,container2,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,/l/u/luma-yoga-kit-2.jpg,Image,,1,,,,,2.0,/l/u/luma-yoga-kit-2.jpg,Image,0.0,sprite-yoga-companion-kit,4,0.0
46,24-WG085_Group,8,,87,,,,,,"<p>Great set of Sprite Yoga Straps for every stretch and hold you need. There are three straps in this set: 6', 8' and 10'.</p><ul><li>100% soft and durable cotton.</li><li>Plastic cinch buckle is easy to use.</li><li>Choice of three natural colors made from phthalate and heavy metal free dyes.</li></ul>",,0.0,0.0,,,,,"80,81,84",0.0,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/l/u/luma-yoga-strap-set.jpg,Image,,,,"32,44",meta description,"meta1, meta2, meta6",Meta Title,,,Set of Sprite Yoga Straps,0.0,container2,,,0.0,,,,,,1.0,0.0,,,,,,,/l/u/luma-yoga-strap-set.jpg,Image,,1,,,,,,/l/u/luma-yoga-strap-set.jpg,Image,0.0,set-of-sprite-yoga-straps,4,
47,MH01-XS-Black,,,,,49.0,,,,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/h/mh01-black_main_1.jpg,,,,,,,,,,0.0,Chaz Kangeroo Hoodie-XS-Black,,container2,,,,,,,,,1.0,,,,,166.0,,,/m/h/mh01-black_main_1.jpg,,,1,,,,,2.0,/m/h/mh01-black_main_1.jpg,,,chaz-kangeroo-hoodie-xs-black,1,
48,MH01-XS-Gray,,,,,52.0,,,,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/h/mh01-gray_main_1.jpg,,,,,,,,,,0.0,Chaz Kangeroo Hoodie-XS-Gray,,container2,,,,,,,,,1.0,,,,,166.0,,,/m/h/mh01-gray_main_1.jpg,,,1,,,,,2.0,/m/h/mh01-gray_main_1.jpg,,,chaz-kangeroo-hoodie-xs-gray,1,
49,MH01-XS-Orange,,,,,56.0,,,,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/h/mh01-orange_main_1.jpg,,,,,,,,,,0.0,Chaz Kangeroo Hoodie-XS-Orange,,container2,,,,,,,,,1.0,,,,,166.0,,,/m/h/mh01-orange_main_1.jpg,,,1,,,,,2.0,/m/h/mh01-orange_main_1.jpg,,,chaz-kangeroo-hoodie-xs-orange,1,
50,MH01-S-Black,,,,,49.0,,,,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/h/mh01-black_main_1.jpg,,,,,,,,,,0.0,Chaz Kangeroo Hoodie-S-Black,,container2,,,,,,,,,1.0,,,,,167.0,,,/m/h/mh01-black_main_1.jpg,,,1,,,,,2.0,/m/h/mh01-black_main_1.jpg,,,chaz-kangeroo-hoodie-s-black,1,
51,MH01-S-Gray,,,,,52.0,,,,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/h/mh01-gray_main_1.jpg,,,,,,,,,,0.0,Chaz Kangeroo Hoodie-S-Gray,,container2,,,,,,,,,1.0,,,,,167.0,,,/m/h/mh01-gray_main_1.jpg,,,1,,,,,2.0,/m/h/mh01-gray_main_1.jpg,,,chaz-kangeroo-hoodie-s-gray,1,
52,MH01-S-Orange,,,,,56.0,,,,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/h/mh01-orange_main_1.jpg,,,,,,,,,,0.0,Chaz Kangeroo Hoodie-S-Orange,,container2,,,,,,,,,1.0,,,,,167.0,,,/m/h/mh01-orange_main_1.jpg,,,1,,,,,2.0,/m/h/mh01-orange_main_1.jpg,,,chaz-kangeroo-hoodie-s-orange,1,
53,MH01-M-Black,,,,,49.0,,,,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/h/mh01-black_main_1.jpg,,,,,,,,,,0.0,Chaz Kangeroo Hoodie-M-Black,,container2,,,,,,,,,1.0,,,,,168.0,,,/m/h/mh01-black_main_1.jpg,,,1,,,,,2.0,/m/h/mh01-black_main_1.jpg,,,chaz-kangeroo-hoodie-m-black,1,
54,MH01-M-Gray,,,,,52.0,,,,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/h/mh01-gray_main_1.jpg,,,,,,,,,,0.0,Chaz Kangeroo Hoodie-M-Gray,,container2,,,,,,,,,1.0,,,,,168.0,,,/m/h/mh01-gray_main_1.jpg,,,1,,,,,2.0,/m/h/mh01-gray_main_1.jpg,,,chaz-kangeroo-hoodie-m-gray,1,
55,MH01-M-Orange,,,,,56.0,,,,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/h/mh01-orange_main_1.jpg,,,,,,,,,,0.0,Chaz Kangeroo Hoodie-M-Orange,,container2,,,,,,,,,1.0,,,,,168.0,,,/m/h/mh01-orange_main_1.jpg,,,1,,,,,2.0,/m/h/mh01-orange_main_1.jpg,,,chaz-kangeroo-hoodie-m-orange,1,
56,MH01-L-Black,,,,,49.0,,,,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/h/mh01-black_main_1.jpg,,,,,,,,,,0.0,Chaz Kangeroo Hoodie-L-Black,,container2,,,,,,,,,1.0,,,,,169.0,,,/m/h/mh01-black_main_1.jpg,,,1,,,,,2.0,/m/h/mh01-black_main_1.jpg,,,chaz-kangeroo-hoodie-l-black,1,
57,MH01-L-Gray,,,,,52.0,,,,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/h/mh01-gray_main_1.jpg,,,,,,,,,,0.0,Chaz Kangeroo Hoodie-L-Gray,,container2,,,,,,,,,1.0,,,,,169.0,,,/m/h/mh01-gray_main_1.jpg,,,1,,,,,2.0,/m/h/mh01-gray_main_1.jpg,,,chaz-kangeroo-hoodie-l-gray,1,
58,MH01-L-Orange,,,,,56.0,,,,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/h/mh01-orange_main_1.jpg,,,,,,,,,,0.0,Chaz Kangeroo Hoodie-L-Orange,,container2,,,,,,,,,1.0,,,,,169.0,,,/m/h/mh01-orange_main_1.jpg,,,1,,,,,2.0,/m/h/mh01-orange_main_1.jpg,,,chaz-kangeroo-hoodie-l-orange,1,
59,MH01-XL-Black,,,,,49.0,,,,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/h/mh01-black_main_1.jpg,,,,,,,,,,0.0,Chaz Kangeroo Hoodie-XL-Black,,container2,,,,,,,,,1.0,,,,,170.0,,,/m/h/mh01-black_main_1.jpg,,,1,,,,,2.0,/m/h/mh01-black_main_1.jpg,,,chaz-kangeroo-hoodie-xl-black,1,
60,MH01-XL-Gray,,,,,52.0,,,,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,,,,,,,,,https://dx2ctuk6q6hvo.cloudfront.net/recommendation_system/m/h/mh01-gray_main_1.jpg,,,,,,,,,,0.0,Chaz Kangeroo Hoodie-XL-Gray,,container2,,,,,,,,,1.0,,,,,170.0,,,/m/h/mh01-gray_main_1.jpg,,,1,,,,,2.0,/m/h/mh01-gray_main_1.jpg,,,chaz-kangeroo-hoodie-xl-gray,1,
